locusId	accession	GI	scaffoldId	start	stop	strand	sysName	name	COG	COGFun	EC
14462	NP_414858.1	16128309	7023	340349	341731	+	b0324	yahJ	COG402	FR	
14463	NP_414859.1	16128310	7023	342108	343157	+	b0325	yahK	COG1064	R	1.1.1.1
14464	NP_414860.1	16128311	7023	343400	344215	+	b0326	yahL			
14465	NP_414861.2	90111114	7023	344628	344873	+	b0327	yahM			
14466	NP_414862.1	16128313	7023	345561	344890	-	b0328	yahN	COG1280	E	
14467	NP_414863.1	16128314	7023	345708	345983	+	b0329	yahO			
14468	NP_414864.1	16128315	7023	347667	346081	-	b0330	prpR	COG1221	KT	
14469	NP_414865.1	16128316	7023	347906	348796	+	b0331	prpB	COG2513	G	4.1.3.30
14471	NP_414867.1	16128318	7023	349236	350405	+	b0333	prpC	COG372	C	2.3.3.5
14472	NP_414868.1	16128319	7023	350439	351890	+	b0334	prpD	COG2079	R	4.2.1.79
14473	NP_414869.1	16128320	7023	351930	353816	+	b0335	prpE	COG365	I	6.2.1.17
14474	NP_414870.1	16128321	7023	354146	355405	+	b0336	codB	COG1457	F	
14475	NP_414871.1	16128322	7023	355395	356678	+	b0337	codA	COG402	FR	3.5.4.1
14476	NP_414872.3	16128323	7023	357914	357015	-	b0338	cynR	COG583	K	
14477	NP_414873.1	16128324	7023	358023	358682	+	b0339	cynT	COG288	P	4.2.1.1
14478	NP_414874.1	16128325	7023	358713	359183	+	b0340	cynS	COG1513	P	4.2.1.104
14479	NP_414875.1	16128326	7023	359216	360370	+	b0341	cynX	COG2807	P	
14480	NP_414876.1	16128327	7023	361084	360473	-	b0342	lacA	COG110	R	
14481	NP_414877.1	16128328	7023	362403	361150	-	b0343	lacY			
14482	NP_414878.1	16128329	7023	365529	362455	-	b0344	lacZ	COG3250	G	3.2.1.23
14483	NP_414879.3	49176012	7023	366734	365652	-	b0345	lacI	COG1609	K	
14484	NP_414880.2	145698223	7023	367644	366811	-	b0346	mhpR	COG1414	K	
14485	NP_414881.1	16128332	7023	367835	369499	+	b0347	mhpA	COG654	HC	1.14.13.-
14486	NP_414882.1	16128333	7023	369501	370445	+	b0348	mhpB			1.13.11.-
14487	NP_414883.4	90111115	7023	370448	371329	+	b0349	mhpC	COG596	R	
14488	NP_414884.2	90111116	7023	371339	372148	+	b0350	mhpD	COG3971	Q	
14489	NP_414885.1	16128336	7023	372145	373095	+	b0351	mhpF	COG4569	Q	1.2.1.10
14490	NP_414886.1	16128337	7023	373092	374105	+	b0352	mhpE	COG119	E	4.1.3.39
14491	NP_414887.2	90111117	7023	374683	375894	+	b0353	mhpT	COG2271	G	
14492	NP_414888.4	90111118	7023	375996	376535	+	b0354	yaiL	COG3122	S	
14493	NP_414889.1	16128340	7023	377592	376759	-	b0355	frmB	COG627	R	"3.1.2.12,3.1.1.-"
14494	NP_414890.1	16128341	7023	378795	377686	-	b0356	frmA	COG1062	C	"1.1.1.,1.1.1.1,1.1.1.284"
14495	NP_414891.4	90111119	7023	379105	378830	-	b0357	yaiN	COG1937	S	
14496	NP_414892.1	16128343	7023	380066	379293	-	b0358	yaiO			
1936264			7023	380483	380068	-	b4579	yaiX			
14498	NP_414894.2	145698224	7023	380575	380940	+	b0360	insC	COG2963	L	
14499	NP_414895.1	16128346	7023	380898	381803	+	b0361	insD-1	COG2801	L	
14501	NP_414897.1	16128348	7023	383159	381963	-	b0363	yaiP	COG1215	M	
14502	NP_414898.4	90111121	7023	383840	383283	-	b0364	yaiS	COG2120	S	
14503	NP_414899.2	90111122	7023	384456	385418	+	b0365	tauA	COG4521	P	
14504	NP_414900.1	16128351	7023	385431	386198	+	b0366	tauB	COG4525	P	
14505	NP_414901.1	16128352	7023	386195	387022	+	b0367	tauC	COG600	P	
14506	NP_414902.1	16128353	7023	387019	387870	+	b0368	tauD	COG2175	Q	1.14.11.17
14507	NP_414903.4	90111123	7023	388951	387977	-	b0369	hemB	COG113	H	4.2.1.24
1936269			7023	389475	390932	+	b4580	yaiT			
14510	NP_414906.1	16128357	7023	391829	390963	-	b0372	insF-2	COG2801	L	
14511	NP_414907.2	226524701	7023	392125	391826	-	b0373	insE			
14513	NP_414909.2	226524702	7023	393730	394353	+	b0375	yaiV			
14514	NP_414910.1	16128361	7023	395511	394354	-	b0376	ampH	COG1680	V	3.5.2.6
14515	NP_414911.1	16128362	7023	395863	397083	+	b0377	sbmA	COG1133	I	
14516	NP_414912.1	16128363	7023	397096	398190	+	b0378	yaiW			
14517	NP_414913.1	16128364	7023	398557	398249	-	b0379	yaiY			
14518	NP_414914.2	90111125	7023	398817	399029	+	b0380	b0380			
14519	NP_414915.1	16128366	7023	400147	399053	-	b0381	ddlA	COG1181	M	6.3.2.4
14520	NP_414916.1	16128367	7023	400610	400870	+	b0382	yaiB			
14521	NP_414917.2	49176017	7023	400971	402386	+	b0383	phoA	COG1785	P	3.1.3.1
14522	NP_414918.4	90111126	7023	402505	402825	+	b0384	psiF			
14523	NP_414919.1	16128370	7023	402927	404042	+	b0385	yaiC	COG2199	T	
14524	NP_414920.1	16128371	7023	404868	404059	-	b0386	proC	COG345	E	1.5.1.2
14525	NP_414921.2	90111127	7023	404988	405446	+	b0387	yaiI	COG1671	S	
14526	NP_414922.1	16128373	7023	405629	406153	+	b0388	aroL	COG703	E	2.7.1.71
14527	NP_414923.1	16128374	7023	406203	406394	+	b0389	yaiA			
14528	NP_414924.1	16128375	7023	406652	407329	+	b0390	aroM			
14529	NP_414925.1	16128376	7023	407401	407685	+	b0391	yaiE	COG3123	S	
14530	NP_414926.1	16128377	7023	407893	408174	+	b0392	ykiA			
14531	NP_414927.1	16128378	7023	409243	408332	-	b0393	rdgC	COG2974	L	
14532	NP_414928.2	90111128	7023	409368	410276	+	b0394	yajF	COG1940	KG	2.7.1.4
14534	NP_414930.3	49176018	7023	411705	410521	-	b0396	araJ	COG2814	G	
14535	NP_414931.1	16128382	7023	414977	411831	-	b0397	sbcC	COG419	L	
14536	NP_414932.1	16128383	7023	416176	414974	-	b0398	sbcD	COG420	L	
14537	NP_414933.1	16128384	7023	416366	417055	+	b0399	phoB	COG745	TK	
14538	NP_414934.1	16128385	7023	417113	418408	+	b0400	phoR	COG5002	T	"2.7.13.3,2.7.3.-"
14539	NP_414935.1	16128386	7023	418815	420134	+	b0401	brnQ	COG1114	E	
14540	NP_414936.1	16128387	7023	420210	421583	+	b0402	proY	COG1113	E	
14541	NP_414937.1	16128388	7023	421739	423556	+	b0403	malZ	COG366	G	
14542	NP_414938.1	16128389	7023	424142	423561	-	b0404	yajB	COG3124	S	3.1.4.14
14543	NP_414939.1	16128390	7023	424235	425305	+	b0405	queA	COG809	J	5.-.-.-
14544	NP_414940.1	16128391	7023	425361	426488	+	b0406	tgt	COG343	J	2.4.2.29
14545	NP_414941.1	16128392	7023	426511	426843	+	b0407	yajC	COG1862	U	
14546	NP_414942.1	16128393	7023	426871	428718	+	b0408	secD	COG342	U	
14547	NP_414943.1	16128394	7023	428729	429700	+	b0409	secF	COG341	U	
14548	NP_414944.1	16128395	7023	429829	430176	+	b0410	yajD			
14549	NP_414945.1	16128396	7023	431237	430353	-	b0411	tsx	COG3248	M	
14550	NP_414946.4	90111129	7023	432075	431536	-	b0412	yajI			
14551	NP_414947.1	16128398	7023	432226	432675	+	b0413	ybaD	COG1327	K	
14552	NP_414948.1	16128399	7023	432679	433782	+	b0414	ribD	COG1985	H	"1.1.1.1,1.1.1.193,3.5.4.26"
14553	NP_414949.1	16128400	7023	433871	434341	+	b0415	ribE	COG54	H	"2.5.1.-,2.5.1.9,6.3.3.-"
14554	NP_414950.1	16128401	7023	434361	434780	+	b0416	nusB	COG781	K	
14555	NP_414951.1	16128402	7023	434858	435835	+	b0417	thiL	COG611	H	2.7.4.16
14556	NP_414952.1	16128403	7023	435813	436331	+	b0418	pgpA	COG1267	I	3.1.3.27
14557	NP_414953.2	90111130	7023	437359	436385	-	b0419	yajO	COG667	C	1.-.-.-
14558	NP_414954.1	16128405	7023	439401	437539	-	b0420	dxs	COG1154	HI	2.2.1.7
14559	NP_414955.1	16128406	7023	440325	439426	-	b0421	ispA	COG142	H	2.5.1.10
14560	NP_414956.1	16128407	7023	440567	440325	-	b0422	xseB	COG1722	L	3.1.11.6
14561	NP_414957.1	16128408	7023	440773	442221	+	b0423	thiI	COG301	H	
14562	NP_414958.4	90111131	7023	442865	442275	-	b0424	thiJ	COG693	R	
14563	NP_414959.1	16128410	7023	443739	442828	-	b0425	panE	COG1893	H	1.1.1.169
14564	NP_414960.2	90111132	7023	443907	444398	+	b0426	yajQ	COG1666	S	
14565	NP_414961.4	90111133	7023	445890	444526	-	b0427	yajR	COG2814	G	
14566	NP_414962.1	16128413	7023	446929	446039	-	b0428	cyoE	COG109	O	2.5.1.-
14567	NP_414963.1	16128414	7023	447270	446941	-	b0429	cyoD	COG3125	C	1.10.3.-
14568	NP_414964.1	16128415	7023	447884	447270	-	b0430	cyoC	COG1845	C	1.10.3.-
14569	NP_414965.1	16128416	7023	449865	447874	-	b0431	cyoB	COG843	C	1.10.3.-
14570	NP_414966.1	16128417	7023	450834	449887	-	b0432	cyoA	COG1622	C	1.10.3.-
14571	NP_414967.1	16128418	7023	452769	451294	-	b0433	ampG			
14572	NP_414968.4	90111134	7023	453391	452813	-	b0434	yajG	COG3056	M	
14573	NP_414969.4	90111135	7023	453696	454013	+	b0435	bolA	COG271	T	
14574	NP_414970.1	16128421	7023	454357	455655	+	b0436	tig	COG544	O	5.2.1.8
14575	NP_414971.1	16128422	7023	455901	456524	+	b0437	clpP	COG740	OU	3.4.21.92
14576	NP_414972.1	16128423	7023	456650	457924	+	b0438	clpX	COG1219	O	
14577	NP_414973.1	16128424	7023	458112	460466	+	b0439	lon	COG466	O	3.4.21.53
14578	NP_414974.1	16128425	7023	460675	460947	+	b0440	hupB	COG776	L	
14579	NP_414975.1	16128426	7023	461139	463010	+	b0441	ppiD	COG760	O	5.2.1.8
14580	NP_414976.1	16128427	7023	463161	463532	+	b0442	ybaV	COG1555	L	
14581	NP_414977.1	16128428	7023	463626	464024	+	b0443	ybaW	COG824	R	3.1.2.-
14582	NP_414978.1	16128429	7023	464771	464076	-	b0444	ybaX	COG603	R	
14583	NP_414979.1	16128430	7023	466536	464836	-	b0445	ybaE	COG4533	R	
14584	NP_414980.2	90111136	7023	466636	467454	+	b0446	cof	COG561	R	3.6.1.-
14585	NP_414981.4	90111137	7023	467607	468065	+	b0447	ybaO	COG1522	K	
14586	NP_414982.1	16128433	7023	468095	469867	+	b0448	mdlA	COG1132	V	
14587	NP_414983.1	16128434	7023	469860	471641	+	b0449	mdlB	COG1132	V	
14588	NP_414984.1	16128435	7023	471822	472160	+	b0450	glnK	COG347	E	
14589	NP_414985.1	16128436	7023	472190	473476	+	b0451	amtB	COG4	P	
14590	NP_414986.1	16128437	7023	474385	473525	-	b0452	tesB	COG1946	I	3.1.2.-
14591	NP_414987.3	49176025	7023	474603	475175	+	b0453	ybaY	COG3126	S	
14592	NP_414988.1	16128439	7023	475595	475206	-	b0454	ybaZ	COG3695	L	2.1.1.63
1936286			7023	475672	475785	+	b0455	ffs			
14593	NP_414989.1	16128440	7023	475896	476249	+	b0456	ybaA	COG5507	S	3.1.3.1
14594	NP_414990.2	90111138	7023	477841	476291	-	b0457	ylaB	COG4943	T	
14595	NP_414991.4	90111139	7023	478475	478005	-	b0458	ylaC			
14596	NP_414992.1	16128443	7023	479142	478591	-	b0459	maa	COG110	R	2.3.1.79
14597	NP_414993.1	16128444	7023	479532	479314	-	b0460	hha			
14598	NP_414994.1	16128445	7023	479932	479558	-	b0461	ybaJ			
14599	NP_414995.1	16128446	7023	483627	480478	-	b0462	acrB	COG841	V	
14600	NP_414996.1	16128447	7023	484843	483650	-	b0463	acrA	COG845	M	
14601	NP_414997.1	16128448	7023	484985	485632	+	b0464	acrR	COG1309	K	
14602	NP_414998.1	16128449	7023	485760	489122	+	b0465	kefA	COG3264	M	
14603	NP_414999.1	16128450	7023	489495	489334	-	b0466	ybaM			
14604	NP_415000.1	16128451	7023	490036	489509	-	b0467	priC	COG3923	L	
14605	NP_415001.1	16128452	7023	490106	490483	+	b0468	ybaN	COG2832	S	
14606	NP_415002.1	16128453	7023	490636	491187	+	b0469	apt	COG503	F	2.4.2.7
14607	NP_415003.1	16128454	7023	491316	493247	+	b0470	dnaX	COG2812	L	2.7.7.7
14608	NP_415004.1	16128455	7023	493300	493629	+	b0471	ybaB	COG718	S	
14609	NP_415005.1	16128456	7023	493629	494234	+	b0472	recR	COG353	L	
14610	NP_415006.1	16128457	7023	494344	496218	+	b0473	htpG	COG326	O	
14611	NP_415007.1	16128458	7023	496399	497043	+	b0474	adk	COG563	F	2.7.4.3
14612	NP_415008.1	16128459	7023	497279	498241	+	b0475	hemH	COG276	H	4.99.1.1
14613	NP_415009.1	16128460	7023	499197	498238	-	b0476	aes	COG657	I	3.1.1.-
14614	NP_415010.1	16128461	7023	499349	500653	+	b0477	gsk	COG524	G	2.7.1.73
14615	NP_415011.1	16128462	7023	502462	500786	-	b0478	ybaL	COG4651	P	
14616	NP_415012.1	16128463	7023	503920	502700	-	b0479	fsr	COG2271	G	
14617	NP_415013.1	16128464	7023	504138	505790	+	b0480	ushA	COG737	F	3.1.3.5
14618	NP_415014.1	16128465	7023	506306	505827	-	b0481	ybaK	COG2606	S	
3446153			7023	506428	506511	+	b4585	sroB			
14619	NP_415015.1	16128466	7023	507304	506510	-	b0482	ybaP	COG3735	S	
14620	NP_415016.4	90111140	7023	507442	507783	+	b0483	ybaQ	COG3093	R	
14621	NP_415017.1	16128468	7023	510603	508099	-	b0484	copA	COG2217	P	3.6.3.4
14622	NP_415018.1	16128469	7023	510865	511797	+	b0485	ybaS	COG2066	E	3.5.1.2
14623	NP_415019.1	16128470	7023	511800	513092	+	b0486	ybaT	COG1113	E	
14624	NP_415020.1	16128471	7023	513217	513624	+	b0487	cueR	COG789	K	
14625	NP_415021.2	145698226	7023	514083	513625	-	b0488	ybbJ	COG1585	OU	
14626	NP_415022.1	16128473	7023	514997	514080	-	b0489	ybbK	COG330	O	
14627	NP_415023.1	16128474	7023	515143	515820	+	b0490	ybbL	COG4619	R	
14628	NP_415024.4	90111141	7023	515807	516586	+	b0491	ybbM	COG390	R	
14629	NP_415025.4	90111142	7023	517503	516649	-	b0492	ybbN	COG3118	O	
14630	NP_415026.1	16128477	7023	518373	517564	-	b0493	ybbO	COG300	R	1.-.-.-
14631	NP_415027.1	16128478	7023	518989	518363	-	b0494	tesA	COG2755	E	"3.1.1.5,3.1.2.-"
14632	NP_415028.1	16128479	7023	518957	519643	+	b0495	ybbA	COG4181	Q	
14633	NP_415029.1	16128480	7023	519640	522054	+	b0496	ybbP	COG3127	Q	
14634	NP_415030.1	16128481	7023	522485	526765	+	b0497	rhsD	COG3209	M	
14635	NP_415031.1	16128482	7023	526805	527173	+	b0498	ybbC			
14636			7023	527176	527883	+	b0499	ylbH			
14637			7023	527864	528354	+	b0500	ybbD			
3446155			7023	528724	528816	+	b4632	ylbI			
5752725			7023	529240	528819	-	b0502	ylbG			
14640	NP_415036.1	16128487	7023	530450	529356	-	b0503	ybbB	COG2603	R	2.9.1.-
14641	NP_415037.1	16128488	7023	531445	530519	-	b0504	ybbS	COG583	K	
14642	NP_415038.1	16128489	7023	531675	532157	+	b0505	allA	COG3194	F	3.5.3.19
14643	NP_415039.1	16128490	7023	532235	533050	+	b0506	allR	COG1414	K	
14644	NP_415040.1	16128491	7023	533140	534921	+	b0507	gcl	COG3960	R	4.1.1.47
14645	NP_415041.1	16128492	7023	534934	535710	+	b0508	hyi	COG3622	G	5.3.1.22
14646	NP_415042.1	16128493	7023	535810	536688	+	b0509	glxR	COG2084	I	1.1.1.60
14648	NP_415044.4	90111144	7023	536857	538311	+	b0511	ybbW	COG1953	FH	
14649	NP_415045.1	16128496	7023	538371	539732	+	b0512	allB	COG44	F	
14650	NP_415046.4	90111145	7023	539789	541090	+	b0513	ybbY	COG2233	F	
14651	NP_415047.1	16128498	7023	541112	542257	+	b0514	glxK	COG1929	G	2.7.1.31
14652	NP_415048.1	16128499	7023	543270	542485	-	b0515	ylbA	COG3257	R	
14653	NP_415049.1	16128500	7023	544516	543281	-	b0516	allC	COG624	E	"3.5.-.-,3.5.3.9"
14654	NP_415050.1	16128501	7023	545587	544538	-	b0517	allD	COG2055	C	
14655	NP_415051.1	16128502	7023	545904	547571	+	b0518	fdrA	COG74	C	
1936295			7023	547581	548839	+	b4572	ylbE			
14657	NP_415053.1	16128504	7023	548850	549665	+	b0520	ylbF			
14658	NP_415054.1	16128505	7023	549662	550555	+	b0521	ybcF	COG549	E	2.7.2.2
14659	NP_415055.1	16128506	7023	551817	550750	-	b0522	purK	COG26	F	"4.1.1.21,6.3.4.18"
14660	NP_415056.1	16128507	7023	552323	551814	-	b0523	purE	COG41	F	"4.1.1.21,5.4.99.18"
14661	NP_415057.1	16128508	7023	553163	552441	-	b0524	lpxH	COG2908	S	3.6.1.-
14662	NP_415058.1	16128509	7023	553660	553166	-	b0525	ppiB	COG652	O	5.2.1.8
14663	NP_415059.1	16128510	7023	553834	555219	+	b0526	cysS	COG215	J	6.1.1.16
14664	NP_415060.1	16128511	7023	555776	555255	-	b0527	ybcI	COG1988	R	
14665	NP_415061.2	90111146	7023	556096	555884	-	b0528	ybcJ	COG2501	S	
14666	NP_415062.1	16128513	7023	556964	556098	-	b0529	folD	COG190	H	"1.5.1.5,3.5.4.9"
14667	NP_415063.4	90111147	7023	557435	557977	+	b0530	sfmA	COG3539	NU	
14668	NP_415064.1	16128515	7023	558197	558889	+	b0531	sfmC	COG3121	NU	
14669	NP_415065.1	16128516	7023	558920	561523	+	b0532	sfmD	COG3188	NU	
14670	NP_415066.2	145698227	7023	561559	562542	+	b0533	sfmH	COG3539	NU	
14671	NP_415067.1	16128518	7023	562553	563068	+	b0534	sfmF	COG3539	NU	
14672	NP_415068.1	16128519	7023	563703	563071	-	b0535	fimZ	COG2197	TK	
1936299			7023	563946	564022	+	b0536	argU			
14673	NP_415069.1	16128520	7023	565201	564038	-	b0537	intD	COG4974	L	
3446157			7023	565302	565081	-	b4633	xisD			
14675			7023	565599	565321	-	b0539	ybcC			3.1.11.3
14674			7023	565599	565910	+	b4508	peaD			
14678			7023	565907	565999	+	b0542	renD			
14676	NP_415072.2	226524703	7023	566065	566364	+	b0540	insE			
14677	NP_415073.1	16128524	7023	566361	567227	+	b0541	insF-3	COG2801	L	
14679	NP_415075.1	16128526	7023	567538	567870	+	b0543	emrE	COG2076	P	
14680	NP_415076.1	16128527	7023	568125	569651	+	b0544	ybcK	COG1961	L	
14681	NP_415077.1	16128528	7023	570116	570667	+	b0545	ybcL	COG1881	R	
14682	NP_415078.1	16128529	7023	570677	571474	+	b0546	ybcM	COG2207	K	
3446158	YP_001165308.1	145698228	7023	571591	571692	+	b4588	ylcH			
14683	NP_415079.1	16128530	7023	571689	572144	+	b0547	ybcN			
14684	NP_415080.1	16128531	7023	572144	572314	+	b0548	ninE			
14685	NP_415081.1	16128532	7023	572307	572597	+	b0549	ybcO			
14686	NP_415082.1	16128533	7023	572594	572956	+	b0550	rusA	COG4570	L	"3.1.22.-,3.1.22.4"
1936302	YP_588439.1	94541097	7023	572953	573093	+	b4509	ylcG			
14687	NP_415083.1	16128534	7023	573179	573562	+	b0551	ybcQ			
14689			7023	573809	573752	-	b0553	nmpC			
14688	NP_415084.1	16128535	7023	574976	573960	-	b0552	insH-2	COG3039	L	
14690	NP_415086.1	16128537	7023	576621	576836	+	b0554	essD			
14691	NP_415087.1	16128538	7023	576836	577333	+	b0555	ybcS	COG3772	R	3.2.1.17
14692	NP_415088.1	16128539	7023	577330	577791	+	b0556	rzpD			3.4.-.-
1936303	YP_588440.1	94541098	7023	577550	577732	+	b4510	rzoD			
14693	NP_415089.1	16128540	7023	578116	577823	-	b0557	borD			
14694	NP_415090.2	90111149	7023	578817	578407	-	b0558	ybcV	COG5562	R	
14695	NP_415091.1	16128542	7023	579103	579309	+	b0559	ybcW			
3446159	YP_001165309.1	145698229	7023	579668	579474	-	b4589	ylcI			
14696	NP_415092.1	16128543	7023	580057	580602	+	b0560	nohB	COG4220	L	
3446161			7023	580577	580885	+	b4634	ylcF			
14697			7023	580883	581320	+	b0561	tfaD			
14698			7023	582029	581375	-	b0562	ybcY			
14699			7023	582176	582358	+	b0563	tfaX			
14700	NP_415096.1	16128547	7023	582904	583653	+	b0564	appY	COG2207	K	
14701	NP_415097.1	16128548	7023	584856	583903	-	b0565	ompT	COG4571	M	
3446163			7023	585280	585324	+	b4635	pauD			
14702	NP_415098.1	16128549	7023	586131	585370	-	b0566	envY	COG2169	F	
14703	NP_415099.1	16128550	7023	587204	586314	-	b0567	ybcH			
14704	NP_415100.1	16128551	7023	590177	587205	-	b0568	nfrA			
14705	NP_415101.1	16128552	7023	592401	590164	-	b0569	nfrB	COG1215	M	
14706	NP_415102.1	16128553	7023	593993	592551	-	b0570	cusS	COG642	T	"2.7.13.3,2.7.3.-"
14707	NP_415103.1	16128554	7023	594666	593983	-	b0571	cusR	COG745	TK	
14708	NP_415104.1	16128555	7023	594823	596196	+	b0572	cusC	COG1538	MU	
14709	NP_415105.1	16128556	7023	596354	596686	+	b0573	cusF	COG5569	S	
14710	NP_415106.1	16128557	7023	596702	597925	+	b0574	cusB	COG845	M	
14711	NP_415107.1	16128558	7023	597937	601080	+	b0575	cusA	COG3696	P	
14712	NP_415108.1	16128559	7023	601182	602558	+	b0576	pheP	COG1113	E	
14713	NP_415109.1	16128560	7023	603886	602639	-	b0577	ybdG	COG668	M	
14714	NP_415110.1	16128561	7023	604647	603994	-	b0578	nfnB	COG778	C	1.-.-.-
14715	NP_415111.1	16128562	7023	605109	604741	-	b0579	ybdF	COG2315	S	
14716	NP_415112.1	16128563	7023	605422	605174	-	b0580	ybdJ			
14717	NP_415113.1	16128564	7023	606606	605488	-	b0581	ybdK	COG2170	S	6.3.-.-
10279116			7023	606957	607015	+	b4700	sokE			
1936307	YP_025295.1	49176035	7023	607059	607211	+	b4415	hokE			
14718	NP_415114.1	16128565	7023	607288	608400	+	b0582	insL-2			
14719	NP_415115.1	16128566	7023	609311	608682	-	b0583	entD	COG2977	Q	2.7.8.-
14720	NP_415116.1	16128567	7023	611717	609477	-	b0584	fepA	COG4771	P	
14721	NP_415117.1	16128568	7023	612038	613162	+	b0585	fes	COG2382	P	
1936308	YP_588441.1	94541099	7023	613165	613383	+	b4511	ybdZ	COG3251	S	
14722	NP_415118.1	16128569	7023	613380	617261	+	b0586	entF	COG1020	Q	
14723	NP_415119.1	16128570	7023	617477	618610	+	b0587	fepE	COG3765	M	
14724	NP_415120.1	16128571	7023	619422	618607	-	b0588	fepC	COG1120	PH	3.6.3.34
14725	NP_415121.1	16128572	7023	620411	619419	-	b0589	fepG	COG4779	P	
14726	NP_415122.1	16128573	7023	621412	620408	-	b0590	fepD	COG609	P	
14727	NP_415123.1	16128574	7023	621523	622773	+	b0591	ybdA	COG2814	G	
14728	NP_415124.1	16128575	7023	623733	622777	-	b0592	fepB	COG4592	P	
14729	NP_415125.1	16128576	7023	624108	625283	+	b0593	entC	COG1169	HQ	5.4.4.2
14730	NP_415126.1	16128577	7023	625293	626903	+	b0594	entE	COG1021	Q	2.7.7.58
14731	NP_415127.1	16128578	7023	626917	627774	+	b0595	entB	COG1535	Q	3.3.2.1
14732	NP_415128.1	16128579	7023	627774	628520	+	b0596	entA	COG1028	IQR	
14733	NP_415129.1	16128580	7023	628523	628936	+	b0597	ybdB	COG2050	Q	3.1.-.-
14734	NP_415130.1	16128581	7023	629117	631222	+	b0598	cstA	COG1966	T	
1936309	YP_588442.1	94541100	7023	631405	631602	+	b4512	ybdD	COG2879	S	
14736	NP_415132.1	16128582	7023	632700	631612	-	b0599	ybdH	COG371	C	
14737	NP_415133.1	16128583	7023	632809	633969	+	b0600	ybdL	COG436	E	2.6.1.1
14738	NP_415134.1	16128584	7023	634599	633970	-	b0601	ybdM	COG1475	K	
14739	NP_415135.1	16128585	7023	635792	634572	-	b0602	ybdN	COG3969	R	
14740	NP_415136.1	16128586	7023	636841	635939	-	b0603	ybdO	COG583	K	
14741	NP_415137.2	90111151	7023	637796	637050	-	b0604	dsbG	COG1651	O	
14742	NP_415138.1	16128588	7023	638168	638731	+	b0605	ahpC	COG450	O	1.11.1.15
14743	NP_415139.2	90111152	7023	638976	640541	+	b0606	ahpF	COG3634	O	1.6.4.-
14744	NP_415140.1	16128590	7023	641090	640662	-	b0607	uspG	COG589	T	
14745	NP_415141.1	16128591	7023	641311	642549	+	b0608	ybdR	COG1063	ER	
14747	NP_415143.1	16128593	7023	643190	642780	-	b0610	rnk	COG782	K	
14748	NP_415144.1	16128594	7023	644226	643420	-	b0611	rna	COG3719	J	3.1.27.6
14749	NP_415145.1	16128595	7023	645803	644340	-	b0612	citT	COG471	P	
14750	NP_415146.1	16128596	7023	646732	645854	-	b0613	citG	COG1767	H	2.7.8.25
14751	NP_415147.1	16128597	7023	647258	646707	-	b0614	citX	COG3697	HI	2.7.7.61
14752	NP_415148.1	16128598	7023	648794	647262	-	b0615	citF	COG3051	C	"2.8.3.10,4.1.3.6"
14753	NP_415149.4	90111153	7023	649713	648805	-	b0616	citE	COG2301	G	4.1.3.6
14754	NP_415150.1	16128600	7023	650006	649710	-	b0617	citD	COG3052	C	4.1.3.6
14755	NP_415151.4	90111154	7023	651079	650021	-	b0618	citC	COG3053	C	6.2.1.22
14756	NP_415152.1	16128602	7023	651458	653116	+	b0619	citA	COG3290	T	2.7.13.3
14757	NP_415153.1	16128603	7023	653085	653765	+	b0620	citB	COG4565	KT	
14758	NP_415154.1	16128604	7023	655191	653806	-	b0621	dcuC	COG3069	C	
14759	NP_415155.1	16128605	7023	655780	656340	+	b0622	crcA			2.3.1.-
14760	NP_415156.1	16128606	7023	656515	656724	+	b0623	cspE	COG1278	K	
14761	NP_415157.1	16128607	7023	657161	656778	-	b0624	crcB	COG239	D	
1936314			7023	657254	658041	+	b4581	ybeM			
14764	NP_415160.1	16128610	7023	658170	658373	+	b0627	tatE			
14765	NP_415161.1	16128611	7023	659439	658474	-	b0628	lipA	COG320	H	2.8.1.8
14766	NP_415162.4	90111155	7023	660601	659648	-	b0629	ybeF	COG583	K	
14767	NP_415163.2	90111156	7023	661501	660860	-	b0630	lipB	COG321	H	2.3.1.181
14768	NP_415164.1	16128614	7023	661865	661602	-	b0631	ybeD	COG2921	S	
14769	NP_415165.1	16128615	7023	663186	661975	-	b0632	dacA	COG1686	M	3.4.16.4
14770	NP_415166.1	16128616	7023	664413	663325	-	b0633	rlpA	COG797	M	
14771	NP_415167.1	16128617	7023	665536	664424	-	b0634	mrdB	COG772	D	
14772	NP_415168.1	16128618	7023	667440	665539	-	b0635	mrdA	COG768	M	2.4.1.129
14773	NP_415169.1	16128619	7023	667938	667471	-	b0636	ybeA	COG1576	S	2.1.-.-
14774	NP_415170.4	90111157	7023	668259	667942	-	b0637	ybeB	COG799	S	
