locusId	accession	GI	scaffoldId	start	stop	strand	sysName	name	COG	COGFun	EC
3472223	YP_001457043.1	157159725	57075	290373	291626	+	EcHS_A0270	proA	COG14	E	1.2.1.41
3472224			57075	291741	291816	+	EcHS_A4645	EcHS_A4645			
3472225	YP_001457044.1	157159726	57075	292991	291831	-	EcHS_A0272	EcHS_A0272	COG582	L
3472226	YP_001457045.1	157159727	57075	293645	293301	-	EcHS_A0273	EcHS_A0273		
3472227	YP_001457046.1	157159728	57075	294474	293833	-	EcHS_A0274	EcHS_A0274		
3472228	YP_001457047.1	157159729	57075	295159	294476	-	EcHS_A0275	EcHS_A0275		
3472229	YP_001457048.1	157159730	57075	295782	295156	-	EcHS_A0276	EcHS_A0276		
3472230	YP_001457049.1	157159731	57075	295964	295797	-	EcHS_A0277	EcHS_A0277		
3472231	YP_001457050.1	157159732	57075	296295	295981	-	EcHS_A0278	EcHS_A0278		
3472232	YP_001457051.1	157159733	57075	296666	296307	-	EcHS_A0279	EcHS_A0279		
3472233	YP_001457052.1	157159734	57075	296704	296982	+	EcHS_A0280	EcHS_A0280	COG2963	L
3472234	YP_001457053.1	157159735	57075	297039	297851	+	EcHS_A0281	EcHS_A0281	COG2801	L
3472235	YP_001457054.1	157159736	57075	298021	297848	-	EcHS_A0282	EcHS_A0282		
3472236	YP_001457055.1	157159737	57075	298907	298005	-	EcHS_A0283	EcHS_A0283	COG3723	L
3472237	YP_001457056.1	157159738	57075	299330	299193	-	EcHS_A0284	EcHS_A0284		
3472238	YP_001457057.1	157159739	57075	299911	299543	-	EcHS_A0285	EcHS_A0285		
3472239	YP_001457058.1	157159740	57075	300345	300094	-	EcHS_A0286	EcHS_A0286		
3472240	YP_001457059.1	157159741	57075	300823	300479	-	EcHS_A0287	EcHS_A0287		
3472241	YP_001457060.1	157159742	57075	301125	300820	-	EcHS_A0288	EcHS_A0288			
3472242	YP_001457061.1	157159743	57075	302090	301440	-	EcHS_A0289	c2	COG1974	KT	
3472243	YP_001457062.1	157159744	57075	302171	302356	+	EcHS_A0290	cro			
3472244	YP_001457063.1	157159745	57075	302472	302768	+	EcHS_A0291	EcHS_A0291			
3472245	YP_001457064.1	157159746	57075	302940	303839	+	EcHS_A0292	EcHS_A0292			
3472246	YP_001457065.1	157159747	57075	303829	305265	+	EcHS_A0293	EcHS_A0293	COG305	L	3.6.1.-
3472247	YP_001457066.1	157159748	57075	305342	305782	+	EcHS_A0294	EcHS_A0294			
3472248	YP_001457067.1	157159749	57075	305919	306095	+	EcHS_A0295	EcHS_A0295			
3472249	YP_001457068.1	157159750	57075	306098	306457	+	EcHS_A0296	EcHS_A0296			
3472250	YP_001457069.1	157159751	57075	306457	306633	+	EcHS_A0297	EcHS_A0297			
3472251	YP_001457070.1	157159752	57075	306626	306895	+	EcHS_A0298	EcHS_A0298			
3472252	YP_001457071.1	157159753	57075	306895	307185	+	EcHS_A0299	EcHS_A0299			
3472253	YP_001457072.1	157159754	57075	307182	307544	+	EcHS_A0300	rusA	COG4570	L	3.1.22.4
3472254	YP_001457073.1	157159755	57075	307541	307729	+	EcHS_A0301	EcHS_A0301			
3472255	YP_001457074.1	157159756	57075	307726	308349	+	EcHS_A0302	EcHS_A0302			
3472256	YP_001457075.1	157159757	57075	309172	309495	+	EcHS_A0303	EcHS_A0303			
3472257	YP_001457076.1	157159758	57075	309479	309955	+	EcHS_A0304	EcHS_A0304	COG4678	G	3.2.1.17
3472258	YP_001457077.1	157159759	57075	309952	310389	+	EcHS_A0305	EcHS_A0305			
3472259	YP_001457078.1	157159760	57075	310553	311107	+	EcHS_A0306	EcHS_A0306	COG3646	S	
3472260	YP_001457079.1	157159761	57075	311462	311704	+	EcHS_A0307	EcHS_A0307			
3472261	YP_001457080.1	157159762	57075	311707	312147	+	EcHS_A0308	EcHS_A0308			
3472262	YP_001457081.1	157159763	57075	312144	313559	+	EcHS_A0309	EcHS_A0309	COG1783	R	
3472263	YP_001457082.1	157159764	57075	313576	315759	+	EcHS_A0310	EcHS_A0310			
3472264	YP_001457083.1	157159765	57075	315850	316743	+	EcHS_A0311	EcHS_A0311			
3472265	YP_001457084.1	157159766	57075	316762	318015	+	EcHS_A0312	EcHS_A0312			
3472266	YP_001457085.1	157159767	57075	318021	318245	+	EcHS_A0313	EcHS_A0313			
3472267	YP_001457086.1	157159768	57075	318226	318687	+	EcHS_A0314	EcHS_A0314			
3472268	YP_001457087.1	157159769	57075	318697	320115	+	EcHS_A0315	EcHS_A0315			
3472269	YP_001457088.1	157159770	57075	320115	321068	+	EcHS_A0316	EcHS_A0316			
3472270	YP_001457089.1	157159771	57075	321068	321523	+	EcHS_A0317	EcHS_A0317			
3472271	YP_001457090.1	157159772	57075	321526	322218	+	EcHS_A0318	EcHS_A0318			
3472272	YP_001457091.1	157159773	57075	322229	323614	+	EcHS_A0319	EcHS_A0319			
3472273	YP_001457092.1	157159774	57075	323614	325440	+	EcHS_A0320	EcHS_A0320		
3472274	YP_001457093.1	157159775	57075	326133	325462	-	EcHS_A0321	EcHS_A0321		
3472275	YP_001457094.1	157159776	57075	326806	326165	-	EcHS_A0322	EcHS_A0322	COG1974	KT
3472276	YP_001457095.1	157159777	57075	327153	327779	+	EcHS_A0323	EcHS_A0323		
3472277	YP_001457096.1	157159778	57075	327868	328461	+	EcHS_A0324	EcHS_A0324		
3472278	YP_001457097.1	157159779	57075	328522	328800	+	EcHS_A0325	EcHS_A0325	COG2963	L
3472279	YP_001457098.1	157159780	57075	328857	329669	+	EcHS_A0326	EcHS_A0326	COG2801	L
3472280	YP_001457099.1	157159781	57075	330240	332150	+	EcHS_A0327	EcHS_A0327		
3472281	YP_001457100.1	157159782	57075	332857	333174	+	EcHS_A0328	EcHS_A0328		
3472282	YP_001457101.1	157159783	57075	333837	335045	+	EcHS_A0329	EcHS_A0329	COG582	L
3472283	YP_001457102.1	157159784	57075	335287	336495	+	EcHS_A0330	EcHS_A0330		
3472284	YP_001457103.1	157159785	57075	336488	338194	+	EcHS_A0331	EcHS_A0331		
3472285	YP_001457104.1	157159786	57075	338139	339242	+	EcHS_A0332	EcHS_A0332		
3472286	YP_001457105.1	157159787	57075	339946	339443	-	EcHS_A0333	EcHS_A0333	COG1662	L
3472287	YP_001457106.1	157159788	57075	340483	340169	-	EcHS_A0335	EcHS_A0335		
3472288	YP_001457107.1	157159789	57075	340859	341500	+	EcHS_A0336	EcHS_A0336		
3472289	YP_001457108.1	157159790	57075	341497	342099	+	EcHS_A0337	EcHS_A0337			
3472290	YP_001457109.1	157159791	57075	342111	345752	+	EcHS_A0338	EcHS_A0338			
3472291	YP_001457110.1	157159792	57075	345798	349415	+	EcHS_A0339	EcHS_A0339	COG1002	V	
3472292	YP_001457111.1	157159793	57075	349592	352189	+	EcHS_A0340	EcHS_A0340			
3472293	YP_001457112.1	157159794	57075	352200	354284	+	EcHS_A0341	EcHS_A0341	COG4930	O	3.4.21.53
3472294	YP_001457113.1	157159795	57075	354974	354549	-	EcHS_A0342	EcHS_A0342			
3472295	YP_001457114.1	157159796	57075	355354	354971	-	EcHS_A0343	EcHS_A0343			
3472296	YP_001457115.1	157159797	57075	355739	355623	-	EcHS_A0344	EcHS_A0344			
3472297	YP_001457116.1	157159798	57075	356325	355726	-	EcHS_A0345	EcHS_A0345			
3472298	YP_001457117.1	157159799	57075	356879	357157	+	EcHS_A0346	EcHS_A0346	COG2963	L	
3472299	YP_001457118.1	157159800	57075	357214	358026	+	EcHS_A0347	EcHS_A0347	COG2801	L	
3472300	YP_001457119.1	157159801	57075	358793	358203	-	EcHS_A0348	matA	COG2771	K	
3472301	YP_001457120.1	157159802	57075	359970	359830	-	EcHS_A0349	rpmJ2			
3472302	YP_001457121.1	157159803	57075	360233	359970	-	EcHS_A0350	rpmE2	COG254	J	
3472303	YP_001457122.1	157159804	57075	361814	366067	+	EcHS_A0351	EcHS_A0351			
3472304	YP_001457123.1	157159805	57075	367045	366188	-	EcHS_A0352	EcHS_A0352	COG2207	K	
3472305	YP_001457124.1	157159806	57075	367294	368163	+	EcHS_A0353	EcHS_A0353	COG656	R
3472306	YP_001457125.1	157159807	57075	368916	368323	-	EcHS_A0355	EcHS_A0355	COG3059	S
3472308	YP_001457127.1	157159809	57075	370598	369273	-	EcHS_A0356	EcHS_A0356	COG1249	C
3472309	YP_001457128.1	157159810	57075	370678	370770	+	EcHS_A0357	EcHS_A0357		
3472310	YP_001457129.1	157159811	57075	370824	371678	+	EcHS_A0358	EcHS_A0358	COG2207	K
3472311	YP_001457130.1	157159812	57075	372205	372924	+	EcHS_A0359	EcHS_A0359	COG247	C
3472312	YP_001457131.1	157159813	57075	372935	374362	+	EcHS_A0360	EcHS_A0360	COG1139	C
3472313	YP_001457132.1	157159814	57075	374355	375050	+	EcHS_A0361	EcHS_A0361	COG1556	S
3472314	YP_001457133.1	157159815	57075	375961	375293	-	EcHS_A0362	EcHS_A0362		
3472315	YP_001457134.1	157159816	57075	378421	376124	-	EcHS_A0363	EcHS_A0363	COG4625	S
3472316	YP_001457135.1	157159817	57075	379224	378463	-	EcHS_A0364	EcHS_A0364		
3472317	YP_001457136.1	157159818	57075	380172	379378	-	EcHS_A0365	EcHS_A0365	COG2197	TK
3472318	YP_001457137.1	157159819	57075	381023	380502	-	EcHS_A0366	EcHS_A0366		
3472319	YP_001457138.1	157159820	57075	381745	381470	-	EcHS_A0367	EcHS_A0367	COG3677	L
3472320	YP_001457139.1	157159821	57075	382383	382478	+	EcHS_A0368	EcHS_A0368		
3472321	YP_001457140.1	157159822	57075	382647	382898	+	EcHS_A0369	EcHS_A0369		
3472322	YP_001457141.1	157159823	57075	384587	382917	-	EcHS_A0370	betA	COG2303	E	1.1.99.1
3472323	YP_001457142.1	157159824	57075	386073	384601	-	EcHS_A0371	betB	COG1012	C	1.2.1.8
3472324	YP_001457143.1	157159825	57075	386674	386087	-	EcHS_A0372	betI	COG1309	K	
3472325	YP_001457144.1	157159826	57075	386803	388836	+	EcHS_A0373	betT	COG1292	M	
3472326	YP_001457145.1	157159827	57075	389409	393392	+	EcHS_A0374	EcHS_A0374	COG3468	MU	
3472327	YP_001457146.1	157159828	57075	393534	394622	+	EcHS_A0375	EcHS_A0375	COG2200	T	3.1.4.52
3472328	YP_001457147.1	157159829	57075	395596	394664	-	EcHS_A0376	EcHS_A0376	COG583	K	
3472329	YP_001457148.1	157159830	57075	396185	395688	-	EcHS_A0377	EcHS_A0377			
3472330	YP_001457149.1	157159831	57075	396262	396495	+	EcHS_A0378	EcHS_A0378			
3472331	YP_001457150.1	157159832	57075	396443	397048	+	EcHS_A0379	EcHS_A0379			
3472332	YP_001457151.1	157159833	57075	397088	397951	+	EcHS_A0380	EcHS_A0380			
3472333	YP_001457152.1	157159834	57075	397941	399488	+	EcHS_A0381	EcHS_A0381	COG74	C	
3472334	YP_001457153.1	157159835	57075	399488	400906	+	EcHS_A0382	EcHS_A0382			
3472335	YP_001457154.1	157159836	57075	401049	401999	+	EcHS_A0383	EcHS_A0383	COG549	E	2.7.2.2
3472336	YP_001457155.1	157159837	57075	402147	403391	+	EcHS_A0384	EcHS_A0384	COG402	FR	
3472337	YP_001457156.1	157159838	57075	403659	404099	+	EcHS_A0385	EcHS_A0385	COG4405	S	
3472338	YP_001457157.1	157159839	57075	404353	405336	+	EcHS_A0386	EcHS_A0386	COG1879	G	
3472339	YP_001457158.1	157159840	57075	405385	406869	+	EcHS_A0387	EcHS_A0387	COG1129	G	3.6.3.17
3472340	YP_001457159.1	157159841	57075	406862	407833	+	EcHS_A0388	EcHS_A0388	COG1172	G	
3472341	YP_001457160.1	157159842	57075	407830	408786	+	EcHS_A0389	EcHS_A0389	COG1172	G	
3472342	YP_001457161.1	157159843	57075	408873	409922	+	EcHS_A0390	EcHS_A0390	COG1064	R	
3472343	YP_001457162.1	157159844	57075	410165	410980	+	EcHS_A0391	EcHS_A0391			
3472344			57075	411322	411402	+	EcHS_A4646	EcHS_A4646			
3472346	YP_001457163.1	157159845	57075	411497	411637	+	EcHS_A0393	EcHS_A0393			
3472347	YP_001457164.1	157159846	57075	412322	411654	-	EcHS_A0394	EcHS_A0394	COG1280	E	
3472348	YP_001457165.1	157159847	57075	412472	412747	+	EcHS_A0395	EcHS_A0395			
3472349	YP_001457166.1	157159848	57075	414434	412848	-	EcHS_A0396	prpR	COG1221	KT	
3472350	YP_001457167.1	157159849	57075	414673	415563	+	EcHS_A0397	prpB	COG2513	G	4.1.3.30
3472351	YP_001457168.1	157159850	57075	415608	416777	+	EcHS_A0398	prpC	COG372	C	2.3.3.5
3472352	YP_001457169.1	157159851	57075	416811	418262	+	EcHS_A0399	prpD	COG2079	R	4.2.1.79
3472353	YP_001457170.1	157159852	57075	418302	420188	+	EcHS_A0400	prpE	COG365	I	6.2.1.17
3472354	YP_001457171.1	157159853	57075	420425	421684	+	EcHS_A0401	codB	COG1457	F	
3472355	YP_001457172.1	157159854	57075	421674	422957	+	EcHS_A0402	codA	COG402	FR	3.5.4.1
3472356	YP_001457173.1	157159855	57075	423896	422997	-	EcHS_A0403	cynR	COG583	K	
3472357	YP_001457174.1	157159856	57075	424006	424665	+	EcHS_A0404	cynT	COG288	P	4.2.1.1
3472358	YP_001457175.1	157159857	57075	424696	425166	+	EcHS_A0405	cynS	COG1513	P	4.2.1.104
3472359	YP_001457176.1	157159858	57075	425199	426353	+	EcHS_A0406	cynX	COG2807	P	
3472360	YP_001457177.1	157159859	57075	427685	426432	-	EcHS_A0407	lacY			
3472361	YP_001457178.1	157159860	57075	430811	427737	-	EcHS_A0408	lacZ	COG3250	G	3.2.1.23
3472362	YP_001457179.1	157159861	57075	432025	430934	-	EcHS_A0409	lacI	COG1609	K	
3472363	YP_001457180.1	157159862	57075	433040	432093	-	EcHS_A0410	mhpR	COG1414	K	
3472364	YP_001457181.1	157159863	57075	433117	434781	+	EcHS_A0411	mhpA	COG654	HC	1.14.13.-
3472365	YP_001457182.1	157159864	57075	434783	435727	+	EcHS_A0412	mhpB			"1.13.11.-,1.13.11.16"
3472366	YP_001457183.1	157159865	57075	435730	436611	+	EcHS_A0413	mhpC	COG596	R	3.7.1.-
3472367	YP_001457184.1	157159866	57075	436621	437430	+	EcHS_A0414	mhpD	COG3971	Q	"4.2.1.-,4.2.1.80"
3472368	YP_001457185.1	157159867	57075	437427	438377	+	EcHS_A0415	mhpF	COG4569	Q	1.2.1.10
3472369	YP_001457186.1	157159868	57075	438374	439387	+	EcHS_A0416	mhpE	COG119	E	"4.1.3.-,4.1.3.39"
3472370	YP_001457187.1	157159869	57075	439563	440774	+	EcHS_A0417	EcHS_A0417	COG2271	G	
3472371	YP_001457188.1	157159870	57075	440876	441415	+	EcHS_A0418	EcHS_A0418	COG3122	S	
3472372	YP_001457189.1	157159871	57075	441664	442644	+	EcHS_A0419	EcHS_A0419	COG3547	L	
3472373	YP_001457190.1	157159872	57075	443652	442819	-	EcHS_A0420	fghA2	COG627	R	3.1.2.12
3472374	YP_001457191.1	157159873	57075	444854	443745	-	EcHS_A0421	adhC	COG1062	C	"1.1.1.,1.1.1.1,1.1.1.284"
3472375	YP_001457192.1	157159874	57075	445164	444889	-	EcHS_A0422	EcHS_A0422	COG1937	S	
3472376	YP_001457193.1	157159875	57075	446123	445350	-	EcHS_A0423	EcHS_A0423			
3472377	YP_001457194.1	157159876	57075	446565	446125	-	EcHS_A0424	EcHS_A0424	COG110	R	
3472378	YP_001457195.1	157159877	57075	447880	446684	-	EcHS_A0425	EcHS_A0425	COG1215	M	2.4.1.-
3472379	YP_001457196.1	157159878	57075	448561	447890	-	EcHS_A0426	EcHS_A0426	COG2120	S	
3472380	YP_001457197.1	157159879	57075	448733	448840	+	EcHS_A0427	EcHS_A0427			
3472381	YP_001457198.1	157159880	57075	449223	448999	-	EcHS_A0429	EcHS_A0429			
3472382	YP_001457199.1	157159881	57075	449177	450139	+	EcHS_A0428	tauA	COG4521	P	
3472383	YP_001457200.1	157159882	57075	450152	450919	+	EcHS_A0430	tauB	COG4525	P	3.6.3.36
3472384	YP_001457201.1	157159883	57075	450916	451743	+	EcHS_A0431	tauC	COG600	P	
3472385	YP_001457202.1	157159884	57075	451740	452591	+	EcHS_A0432	tauD	COG2175	Q	1.14.11.17
3472386	YP_001457203.1	157159885	57075	453671	452697	-	EcHS_A0433	hemB	COG113	H	4.2.1.24
3472387	YP_001457204.1	157159886	57075	454195	455721	+	EcHS_A0434	EcHS_A0434			3.1.2.-
3472388	YP_001457205.1	157159887	57075	456530	455718	-	EcHS_A0435	EcHS_A0435	COG2801	L	
3472389	YP_001457206.1	157159888	57075	456865	456587	-	EcHS_A0436	EcHS_A0436	COG2963	L	
3472390	YP_001457207.1	157159889	57075	456918	458315	+	EcHS_A0437	EcHS_A0437	COG3468	MU	2.1.1.63
3472391	YP_001457208.1	157159890	57075	458403	459026	+	EcHS_A0438	EcHS_A0438			
3472392	YP_001457209.1	157159891	57075	460184	459027	-	EcHS_A0439	ampH	COG1680	V	
3472393	YP_001457210.1	157159892	57075	460331	460230	-	EcHS_A0441	EcHS_A0441			
3472394	YP_001457211.1	157159893	57075	460322	460516	+	EcHS_A0440	EcHS_A0440			
3472395	YP_001457212.1	157159894	57075	460536	461756	+	EcHS_A0442	smbA	COG1133	I	
3472396	YP_001457213.1	157159895	57075	461769	462863	+	EcHS_A0443	EcHS_A0443			
3472397	YP_001457214.1	157159896	57075	463230	462922	-	EcHS_A0444	EcHS_A0444			
3472398	YP_001457215.1	157159897	57075	463358	463702	+	EcHS_A0446	EcHS_A0446			
3472399	YP_001457216.1	157159898	57075	464820	463726	-	EcHS_A0447	ddlA	COG1181	M	6.3.2.4
3472400	YP_001457217.1	157159899	57075	464898	465101	+	EcHS_A0448	EcHS_A0448			
3472401	YP_001457218.1	157159900	57075	465124	465237	+	EcHS_A0449	EcHS_A0449			
3472402	YP_001457219.1	157159901	57075	465283	465543	+	EcHS_A0450	EcHS_A0450			
3472403	YP_001457220.1	157159902	57075	465644	467059	+	EcHS_A0451	phoA	COG1785	P	3.1.3.1
3472404	YP_001457221.1	157159903	57075	467178	467498	+	EcHS_A0452	psiF			
3472405	YP_001457222.1	157159904	57075	467600	468715	+	EcHS_A0453	EcHS_A0453	COG2199	T	
3472406	YP_001457223.1	157159905	57075	469541	468732	-	EcHS_A0454	proC	COG345	E	1.5.1.2
3472407	YP_001457224.1	157159906	57075	469661	470119	+	EcHS_A0455	EcHS_A0455	COG1671	S	
3472408	YP_001457225.1	157159907	57075	470302	470826	+	EcHS_A0456	aroL	COG703	E	2.7.1.71
3472409	YP_001457226.1	157159908	57075	470876	471067	+	EcHS_A0457	EcHS_A0457			
3472410	YP_001457227.1	157159909	57075	471325	472002	+	EcHS_A0458	aroM			
3472411			57075	472074	472358	+	EcHS_A0459	EcHS_A0459			
3472412	YP_001457228.1	157159910	57075	472566	472847	+	EcHS_A0460	EcHS_A0460			
3472413	YP_001457229.1	157159911	57075	473916	473005	-	EcHS_A0461	EcHS_A0461	COG2974	L	
3472414	YP_001457230.1	157159912	57075	474041	474949	+	EcHS_A0462	mak	COG1940	KG	"2.7.1.-,2.7.1.4"
3472415	YP_001457231.1	157159913	57075	476360	475092	-	EcHS_A0463	araJ	COG2814	G	
3472416	YP_001457232.1	157159914	57075	479545	476402	-	EcHS_A0464	sbcC	COG419	L	
3472417	YP_001457233.1	157159915	57075	480744	479542	-	EcHS_A0466	sbcD	COG420	L	
3472418	YP_001457234.1	157159916	57075	480730	480861	+	EcHS_A0465	EcHS_A0465			
3472419	YP_001457235.1	157159917	57075	480934	481623	+	EcHS_A0467	phoB	COG745	TK	
3472420	YP_001457236.1	157159918	57075	481681	482976	+	EcHS_A0468	phoR	COG5002	T	"2.7.13.3,2.7.3.-"
3472421	YP_001457237.1	157159919	57075	483097	482987	-	EcHS_A0469	EcHS_A0469			
3472422	YP_001457238.1	157159920	57075	483338	483189	-	EcHS_A0470	EcHS_A0470			
3472423	YP_001457239.1	157159921	57075	483383	484702	+	EcHS_A0471	brnQ	COG1114	E	
3472424	YP_001457240.1	157159922	57075	484778	486151	+	EcHS_A0472	proY	COG1113	E	
3472425	YP_001457241.1	157159923	57075	486307	488124	+	EcHS_A0473	malZ	COG366	G	3.2.1.20
3472426	YP_001457242.1	157159924	57075	488710	488129	-	EcHS_A0474	acpH	COG3124	S	3.1.4.14
3472427	YP_001457243.1	157159925	57075	488803	489873	+	EcHS_A0475	queA	COG809	J	5.-.-.-
3472428	YP_001457244.1	157159926	57075	489929	491056	+	EcHS_A0476	tgt	COG343	J	2.4.2.29
3472429	YP_001457245.1	157159927	57075	491079	491411	+	EcHS_A0477	yajC	COG1862	U	
3472430	YP_001457246.1	157159928	57075	491439	493286	+	EcHS_A0478	secD	COG342	U	
3472431	YP_001457247.1	157159929	57075	493297	494268	+	EcHS_A0479	secF	COG341	U	
3472432	YP_001457248.1	157159930	57075	494397	494744	+	EcHS_A0480	EcHS_A0480			
3472433	YP_001457249.1	157159931	57075	494758	494880	+	EcHS_A0481	EcHS_A0481			
3472434	YP_001457250.1	157159932	57075	495805	494921	-	EcHS_A0482	tsx	COG3248	M	
3472435	YP_001457251.1	157159933	57075	496703	496104	-	EcHS_A0483	EcHS_A0483			
3472436	YP_001457252.1	157159934	57075	496794	497243	+	EcHS_A0484	nrdR	COG1327	K	
3472437	YP_001457253.1	157159935	57075	497247	498350	+	EcHS_A0485	ribD	COG1985	H	"1.1.1.1,1.1.1.193,3.5.4.26"
3472438	YP_001457254.1	157159936	57075	498439	498909	+	EcHS_A0486	ribH	COG54	H	"2.5.1.-,6.3.3.-"
3472439	YP_001457255.1	157159937	57075	498929	499348	+	EcHS_A0487	nusB	COG781	K	
3472440	YP_001457256.1	157159938	57075	499426	500403	+	EcHS_A0488	thiL	COG611	H	"2.7.4.16,4.1.1.47"
3472441	YP_001457257.1	157159939	57075	500381	500899	+	EcHS_A0489	pgpA	COG1267	I	3.1.3.27
3472442	YP_001457258.1	157159940	57075	501927	500953	-	EcHS_A0490	EcHS_A0490	COG667	C	
3472443	YP_001457259.1	157159941	57075	503969	502107	-	EcHS_A0491	dxs	COG1154	HI	2.2.1.7
3472444	YP_001457260.1	157159942	57075	504893	503994	-	EcHS_A0492	ispA	COG142	H	2.5.1.10
3472445	YP_001457261.1	157159943	57075	505135	504893	-	EcHS_A0493	xseB	COG1722	L	3.1.11.6
3472446	YP_001457262.1	157159944	57075	505223	505315	+	EcHS_A0494	EcHS_A0494			
3472447	YP_001457263.1	157159945	57075	505341	506789	+	EcHS_A0495	thiI	COG301	H	
3472448	YP_001457264.1	157159946	57075	507433	506843	-	EcHS_A0496	thiJ	COG693	R	
3472449	YP_001457265.1	157159947	57075	508307	507396	-	EcHS_A0497	panE	COG1893	H	1.1.1.169
3472450	YP_001457266.1	157159948	57075	508475	508966	+	EcHS_A0498	EcHS_A0498	COG1666	S	
3472451	YP_001457267.1	157159949	57075	510458	509094	-	EcHS_A0499	EcHS_A0499	COG2814	G	
3472452	YP_001457268.1	157159950	57075	510806	511801	+	EcHS_A0500	EcHS_A0500			
3472453	YP_001457269.1	157159951	57075	512399	511857	-	EcHS_A0501	EcHS_A0501			
3472454	YP_001457270.1	157159952	57075	512742	512383	-	EcHS_A0502	EcHS_A0502	COG4453	S	
3472455	YP_001457271.1	157159953	57075	513769	512879	-	EcHS_A0503	cyoE	COG109	O	2.5.1.-
3472456	YP_001457272.1	157159954	57075	514110	513781	-	EcHS_A0504	cyoD	COG3125	C	1.10.3.-
3472457	YP_001457273.1	157159955	57075	514724	514110	-	EcHS_A0505	cyoC	COG1845	C	1.10.3.-
3472458	YP_001457274.1	157159956	57075	516705	514714	-	EcHS_A0506	cyoB	COG843	C	1.10.3.-
3472459	YP_001457275.1	157159957	57075	517674	516727	-	EcHS_A0507	cyoA	COG1622	C	1.10.3.-
3472460	YP_001457276.1	157159958	57075	519610	518135	-	EcHS_A0508	EcHS_A0508			
3472461	YP_001457277.1	157159959	57075	520232	519654	-	EcHS_A0509	EcHS_A0509	COG3056	M	
3472462	YP_001457278.1	157159960	57075	520413	520282	-	EcHS_A0510	EcHS_A0510			
3472463	YP_001457279.1	157159961	57075	520537	520854	+	EcHS_A0511	EcHS_A0511	COG271	T	
3472464	YP_001457280.1	157159962	57075	520863	521051	+	EcHS_A0512	EcHS_A0512			
3472465	YP_001457281.1	157159963	57075	521198	522496	+	EcHS_A0513	tig	COG544	O	5.2.1.8
3472466	YP_001457282.1	157159964	57075	522742	523365	+	EcHS_A0514	clpP	COG740	OU	3.4.21.92
3472467	YP_001457283.1	157159965	57075	523491	524765	+	EcHS_A0515	clpX	COG1219	O	
3472468	YP_001457284.1	157159966	57075	524953	527307	+	EcHS_A0516	lon	COG466	O	3.4.21.53
3472469	YP_001457285.1	157159967	57075	527516	527788	+	EcHS_A0517	hupB	COG776	L	
3472470	YP_001457286.1	157159968	57075	527980	529851	+	EcHS_A0518	ppiD	COG760	O	5.2.1.8
3472471	YP_001457287.1	157159969	57075	530002	530373	+	EcHS_A0519	EcHS_A0519	COG1555	L	
3472472	YP_001457288.1	157159970	57075	530467	530865	+	EcHS_A0520	EcHS_A0520	COG824	R	3.1.2.-
3472473	YP_001457289.1	157159971	57075	531612	530917	-	EcHS_A0521	queC	COG603	R	
3472474	YP_001457290.1	157159972	57075	533377	531677	-	EcHS_A0522	EcHS_A0522	COG4533	R	
3472475	YP_001457291.1	157159973	57075	533477	534295	+	EcHS_A0523	cof	COG561	R	3.6.1.-
3472476	YP_001457292.1	157159974	57075	534448	534906	+	EcHS_A0524	EcHS_A0524	COG1522	K	
3472477	YP_001457293.1	157159975	57075	534936	536708	+	EcHS_A0525	mdlA	COG1132	V	3.6.3.44
3472478	YP_001457294.1	157159976	57075	536701	538482	+	EcHS_A0526	mdlB	COG1132	V	3.6.3.44
3472479	YP_001457295.1	157159977	57075	538663	539001	+	EcHS_A0527	glnK	COG347	E	
3472480	YP_001457296.1	157159978	57075	539031	540317	+	EcHS_A0528	amt	COG4	P	
3472481	YP_001457297.1	157159979	57075	541226	540366	-	EcHS_A0529	tesB	COG1946	I	3.1.2.-
3472482	YP_001457298.1	157159980	57075	541444	542016	+	EcHS_A0530	EcHS_A0530	COG3126	S	
3472483	YP_001457299.1	157159981	57075	542436	542047	-	EcHS_A0531	EcHS_A0531	COG3695	L	2.1.1.63
3472484			57075	542520	542619	+	EcHS_A4735	srpB			
3472485	YP_001457300.1	157159982	57075	542758	543090	+	EcHS_A0532	EcHS_A0532	COG5507	S	
3472486	YP_001457301.1	157159983	57075	544688	543132	-	EcHS_A0533	EcHS_A0533	COG4943	T	
3472487	YP_001457302.1	157159984	57075	545355	544846	-	EcHS_A0534	EcHS_A0534			
3472488	YP_001457303.1	157159985	57075	545983	545432	-	EcHS_A0535	maa	COG110	R	2.3.1.79
3472489	YP_001457304.1	157159986	57075	546373	546155	-	EcHS_A0536	EcHS_A0536			
3472490	YP_001457305.1	157159987	57075	546773	546399	-	EcHS_A0537	EcHS_A0537			
3472491	YP_001457306.1	157159988	57075	550468	547319	-	EcHS_A0538	EcHS_A0538	COG841	V	
