From	To	Species	Gene Name
SELE	uc001ggm.3	Homo sapiens	selectin E
SLC44A1	uc004bcn.2	Homo sapiens	solute carrier family 44, member 1
SLC44A1	uc010mtk.1	Homo sapiens	solute carrier family 44, member 1
SLC44A1	uc004bco.1	Homo sapiens	solute carrier family 44, member 1
SLC44A1	uc008sxa.1	Mus musculus	solute carrier family 44, member 1
SLC44A1	uc008swz.1	Mus musculus	solute carrier family 44, member 1
SLC44A1	uc008swy.1	Mus musculus	solute carrier family 44, member 1
XPO6	uc002dpb.1	Homo sapiens	exportin 6
XPO6	uc002dpa.1	Homo sapiens	exportin 6
XPO6	uc010vcp.1	Homo sapiens	exportin 6
XPO6	uc009jqt.1	Mus musculus	exportin 6
XPO6	uc009jqq.1	Mus musculus	exportin 6
XPO6	uc009jqu.1	Mus musculus	exportin 6
XPO6	uc009jqr.1	Mus musculus	exportin 6
XPO6	uc009jqs.1	Mus musculus	exportin 6
TSPAN4	uc009klo.1	Mus musculus	tetraspanin 4
TSPAN4	uc009kln.1	Mus musculus	tetraspanin 4
TSPAN4	uc001lse.1	Homo sapiens	tetraspanin 4
TSPAN4	uc001lsi.1	Homo sapiens	tetraspanin 4
TSPAN4	uc001lsj.1	Homo sapiens	tetraspanin 4
TSPAN4	uc001lsd.1	Homo sapiens	tetraspanin 4
TSPAN4	uc001lsg.1	Homo sapiens	tetraspanin 4
TSPAN4	uc001lsh.1	Homo sapiens	tetraspanin 4
TSPAN4	uc001lsf.1	Homo sapiens	tetraspanin 4
TNFSF14	uc008def.1	Mus musculus	tumor necrosis factor (ligand) superfamily, member 14
TNFSF14	uc002mfj.1	Homo sapiens	tumor necrosis factor (ligand) superfamily, member 14
TNFSF14	uc002mfk.1	Homo sapiens	tumor necrosis factor (ligand) superfamily, member 14
SLC7A7	uc007tvw.1	Mus musculus	solute carrier family 7 (cationic amino acid transporter, y+ system), member 7
SLC7A7	uc007tvv.1	Mus musculus	solute carrier family 7 (cationic amino acid transporter, y+ system), member 7
SLC7A7	uc007tvx.1	Mus musculus	solute carrier family 7 (cationic amino acid transporter, y+ system), member 7
SLC7A7	uc001wgv.3	Homo sapiens	solute carrier family 7 (cationic amino acid transporter, y+ system), member 7
SLC7A7	uc001wgs.3	Homo sapiens	solute carrier family 7 (cationic amino acid transporter, y+ system), member 7
SLC7A7	uc001wgt.3	Homo sapiens	solute carrier family 7 (cationic amino acid transporter, y+ system), member 7
SLC7A7	uc001wgu.3	Homo sapiens	solute carrier family 7 (cationic amino acid transporter, y+ system), member 7
SLC7A7	uc001wgr.3	Homo sapiens	solute carrier family 7 (cationic amino acid transporter, y+ system), member 7
BATF	uc001xrr.2	Homo sapiens	basic leucine zipper transcription factor, ATF-like
BATF	uc007ohd.1	Mus musculus	basic leucine zipper transcription factor, ATF-like
PRKAR2B	uc003vdx.2	Homo sapiens	protein kinase, cAMP-dependent, regulatory, type II, beta
PRKAR2B	uc007nhy.1	Mus musculus	protein kinase, cAMP dependent regulatory, type II beta
PRKAR2B	uc007nhx.1	Mus musculus	protein kinase, cAMP dependent regulatory, type II beta
FAM49A	uc007nbc.1	Mus musculus	family with sequence similarity 49, member A
FAM49A	uc007nbe.1	Mus musculus	family with sequence similarity 49, member A
FAM49A	uc007nbd.1	Mus musculus	family with sequence similarity 49, member A
FAM49A	uc002rck.1	Homo sapiens	family with sequence similarity 49, member A
FAM49A	uc010exm.1	Homo sapiens	family with sequence similarity 49, member A
DAB2	uc007vde.1	Mus musculus	disabled homolog 2 (Drosophila)
DAB2	uc007vdc.1	Mus musculus	disabled homolog 2 (Drosophila)
DAB2	uc007vdg.1	Mus musculus	disabled homolog 2 (Drosophila)
DAB2	uc007vdb.1	Mus musculus	disabled homolog 2 (Drosophila)
DAB2	uc007vdf.1	Mus musculus	disabled homolog 2 (Drosophila)
DAB2	uc007vdd.1	Mus musculus	disabled homolog 2 (Drosophila)
DAB2	uc003jlx.2	Homo sapiens	disabled homolog 2, mitogen-responsive phosphoprotein (Drosophila)
DAB2	uc003jlw.2	Homo sapiens	disabled homolog 2, mitogen-responsive phosphoprotein (Drosophila)
SH2D6	uc002spq.2	Homo sapiens	SH2 domain containing 6
SH2D6	uc002spo.2	Homo sapiens	SH2 domain containing 6
SH2D6	uc002spp.2	Homo sapiens	SH2 domain containing 6
PDE4B	uc008twj.1	Mus musculus	phosphodiesterase 4B, cAMP specific
PDE4B	uc008twi.1	Mus musculus	phosphodiesterase 4B, cAMP specific
PDE4B	uc008twk.1	Mus musculus	phosphodiesterase 4B, cAMP specific
PDE4B	uc008twl.1	Mus musculus	phosphodiesterase 4B, cAMP specific
PDE4B	uc008twm.1	Mus musculus	phosphodiesterase 4B, cAMP specific
PDE4B	uc001dco.2	Homo sapiens	phosphodiesterase 4B, cAMP-specific (phosphodiesterase E4 dunce homolog, Drosophila)
PDE4B	uc001dcp.2	Homo sapiens	phosphodiesterase 4B, cAMP-specific (phosphodiesterase E4 dunce homolog, Drosophila)
PDE4B	uc001dcq.2	Homo sapiens	phosphodiesterase 4B, cAMP-specific (phosphodiesterase E4 dunce homolog, Drosophila)
PDE4B	uc009war.2	Homo sapiens	phosphodiesterase 4B, cAMP-specific (phosphodiesterase E4 dunce homolog, Drosophila)
PDE4B	uc009was.2	Homo sapiens	phosphodiesterase 4B, cAMP-specific (phosphodiesterase E4 dunce homolog, Drosophila)
PDE4B	uc001dcn.2	Homo sapiens	phosphodiesterase 4B, cAMP-specific (phosphodiesterase E4 dunce homolog, Drosophila)
AKR7A3	uc001bbv.1	Homo sapiens	aldo-keto reductase family 7, member A3 (aflatoxin aldehyde reductase)
CPA3	uc003ewm.2	Homo sapiens	carboxypeptidase A3 (mast cell)
CPA3	uc008osp.1	Mus musculus	carboxypeptidase A3, mast cell
LONRF3	uc004eqy.2	Homo sapiens	LON peptidase N-terminal domain and ring finger 3
LONRF3	uc004eqz.2	Homo sapiens	LON peptidase N-terminal domain and ring finger 3
LONRF3	uc004eqx.2	Homo sapiens	LON peptidase N-terminal domain and ring finger 3
LONRF3	uc004eqw.2	Homo sapiens	LON peptidase N-terminal domain and ring finger 3
LONRF3	uc009sxm.1	Mus musculus	LON peptidase N-terminal domain and ring finger 3
LONRF3	uc009sxn.1	Mus musculus	LON peptidase N-terminal domain and ring finger 3
PHRF1	uc009kkb.1	Mus musculus	PHD and ring finger domains 1
PHRF1	uc009kkf.1	Mus musculus	PHD and ring finger domains 1
PHRF1	uc009kkc.1	Mus musculus	PHD and ring finger domains 1
PHRF1	uc009kkd.1	Mus musculus	PHD and ring finger domains 1
PHRF1	uc009kke.1	Mus musculus	PHD and ring finger domains 1
PHRF1	uc010qwe.1	Homo sapiens	PHD and ring finger domains 1
PHRF1	uc010qwc.1	Homo sapiens	PHD and ring finger domains 1
PHRF1	uc009yca.1	Homo sapiens	PHD and ring finger domains 1
PHRF1	uc001lqe.2	Homo sapiens	PHD and ring finger domains 1
PHRF1	uc010qwd.1	Homo sapiens	PHD and ring finger domains 1
PHRF1	uc009ybz.1	Homo sapiens	PHD and ring finger domains 1
NEIL3	uc009lsa.1	Mus musculus	nei like 3 (E. coli)
NEIL3	uc009lsb.1	Mus musculus	nei like 3 (E. coli)
NEIL3	uc003iut.2	Homo sapiens	nei endonuclease VIII-like 3 (E. coli)
NEIL3	uc010irs.2	Homo sapiens	nei endonuclease VIII-like 3 (E. coli)
CECR1	uc011agj.1	Homo sapiens	cat eye syndrome chromosome region, candidate 1
CECR1	uc010gqu.1	Homo sapiens	cat eye syndrome chromosome region, candidate 1
CECR1	uc002zmj.1	Homo sapiens	cat eye syndrome chromosome region, candidate 1
CECR1	uc011agi.1	Homo sapiens	cat eye syndrome chromosome region, candidate 1
CECR1	uc002zmk.1	Homo sapiens	cat eye syndrome chromosome region, candidate 1
MND1	uc003ink.1	Homo sapiens	meiotic nuclear divisions 1 homolog (S. cerevisiae)
MND1	uc008ppv.1	Mus musculus	meiotic nuclear divisions 1 homolog (S. cerevisiae); predicted gene 3833; similar to Meiotic nuclear divisions 1 homolog (S. cerevisiae)
TNFAIP6	uc002txk.2	Homo sapiens	tumor necrosis factor, alpha-induced protein 6
TNFAIP6	uc008jqp.1	Mus musculus	similar to TNF-stimulated gene 6 protein; tumor necrosis factor alpha induced protein 6
FAM48A	uc010tes.1	Homo sapiens	family with sequence similarity 48, member A
FAM48A	uc001uwl.1	Homo sapiens	family with sequence similarity 48, member A
FAM48A	uc001uwe.2	Homo sapiens	family with sequence similarity 48, member A
FAM48A	uc001uwh.2	Homo sapiens	family with sequence similarity 48, member A
FAM48A	uc001uwk.2	Homo sapiens	family with sequence similarity 48, member A
FAM48A	uc001uwg.2	Homo sapiens	family with sequence similarity 48, member A
FAM48A	uc001uwj.2	Homo sapiens	family with sequence similarity 48, member A
FAM48A	uc001uwf.2	Homo sapiens	family with sequence similarity 48, member A
FAM48A	uc001uwd.2	Homo sapiens	family with sequence similarity 48, member A
FAM48A	uc010abt.2	Homo sapiens	family with sequence similarity 48, member A
FAM48A	uc001uwi.2	Homo sapiens	family with sequence similarity 48, member A
FAM48A	uc008pfp.1	Mus musculus	family with sequence similarity 48, member A
FAM48A	uc008pfo.1	Mus musculus	family with sequence similarity 48, member A
FAM48A	uc008pfk.1	Mus musculus	family with sequence similarity 48, member A
FAM48A	uc008pfn.1	Mus musculus	family with sequence similarity 48, member A
FAM48A	uc008pfm.1	Mus musculus	family with sequence similarity 48, member A
FAM48A	uc008pfl.1	Mus musculus	family with sequence similarity 48, member A
THBD	uc002wst.1	Homo sapiens	thrombomodulin
THBD	uc002wsu.1	Homo sapiens	thrombomodulin
THBD	uc002wss.2	Homo sapiens	thrombomodulin
THBD	uc008mtd.1	Mus musculus	thrombomodulin
MNDA	uc001fsz.1	Homo sapiens	myeloid cell nuclear differentiation antigen
MNDA	uc007dsa.1	Mus musculus	myeloid cell nuclear differentiation antigen
MNDA	uc007dsb.1	Mus musculus	myeloid cell nuclear differentiation antigen
MNDA	uc007drx.1	Mus musculus	myeloid cell nuclear differentiation antigen
TNFAIP2	uc001ymm.1	Homo sapiens	tumor necrosis factor, alpha-induced protein 2
TNFAIP2	uc010awo.1	Homo sapiens	tumor necrosis factor, alpha-induced protein 2
TNFAIP2	uc010tya.1	Homo sapiens	tumor necrosis factor, alpha-induced protein 2
TNFAIP2	uc001yml.1	Homo sapiens	tumor necrosis factor, alpha-induced protein 2
TNFAIP2	uc010txz.1	Homo sapiens	tumor necrosis factor, alpha-induced protein 2
TNFAIP2	uc007pcy.1	Mus musculus	tumor necrosis factor, alpha-induced protein 2
TNFAIP2	uc007pda.1	Mus musculus	tumor necrosis factor, alpha-induced protein 2
TNFAIP2	uc007pcz.1	Mus musculus	tumor necrosis factor, alpha-induced protein 2
KIR3DL1	uc009uio.1	Mus musculus	killer cell immunoglobulin-like receptor, three domains, long cytoplasmic tail, 1; similar to killer cell immunoglobulin-like receptor, three domains, long cytoplasmic tail, 1
KIR3DL1	uc010evh.1	Homo sapiens	killer cell immunoglobulin-like receptor, three domains, short cytoplasmic tail, 1; killer cell immunoglobulin-like receptor, three domains, long cytoplasmic tail, 1
KIR3DL1	uc010yic.1	Homo sapiens	killer cell immunoglobulin-like receptor, three domains, short cytoplasmic tail, 1; killer cell immunoglobulin-like receptor, three domains, long cytoplasmic tail, 1
KIR3DL1	uc010evg.1	Homo sapiens	killer cell immunoglobulin-like receptor, three domains, short cytoplasmic tail, 1; killer cell immunoglobulin-like receptor, three domains, long cytoplasmic tail, 1
KIR3DL1	uc010yfo.1	Homo sapiens	killer cell immunoglobulin-like receptor, three domains, short cytoplasmic tail, 1; killer cell immunoglobulin-like receptor, three domains, long cytoplasmic tail, 1
KIR3DL1	uc010esf.2	Homo sapiens	killer cell immunoglobulin-like receptor, three domains, short cytoplasmic tail, 1; killer cell immunoglobulin-like receptor, three domains, long cytoplasmic tail, 1
KIR3DL1	uc010yfn.1	Homo sapiens	killer cell immunoglobulin-like receptor, three domains, short cytoplasmic tail, 1; killer cell immunoglobulin-like receptor, three domains, long cytoplasmic tail, 1
KIR3DL1	uc002qui.2	Homo sapiens	killer cell immunoglobulin-like receptor, three domains, short cytoplasmic tail, 1; killer cell immunoglobulin-like receptor, three domains, long cytoplasmic tail, 1
KIR3DL1	uc002qhk.3	Homo sapiens	killer cell immunoglobulin-like receptor, three domains, short cytoplasmic tail, 1; killer cell immunoglobulin-like receptor, three domains, long cytoplasmic tail, 1
